anio,mes,ruta,clasificacion_vuelo,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2020,8,Ezeiza - Nueva York,internacional,Ezeiza,Buenos Aires,Nueva York,,226,272,1,0.8309
2020,8,Ezeiza - Panamá,internacional,Ezeiza,Buenos Aires,Panamá,,70,154,1,0.4545
2020,8,Ezeiza - París,internacional,Ezeiza,Buenos Aires,París,,454,552,2,0.8225
2020,8,Ezeiza - Resistencia,cabotaje,Ezeiza,Buenos Aires,Resistencia,Chaco,318,480,6,0.6625
2020,8,Ezeiza - Roma,internacional,Ezeiza,Buenos Aires,Roma,,133,293,1,0.4539
2020,8,Ezeiza - Río Gallegos,cabotaje,Ezeiza,Buenos Aires,Río Gallegos,Santa Cruz,51,85,1,0.6
2020,8,Ezeiza - Santa Cruz de la Sierra,internacional,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,126,225,1,0.56
2020,8,Ezeiza - Santiago,internacional,Ezeiza,Buenos Aires,Santiago,,160,360,3,0.4444
2020,8,Ezeiza - São Paulo,internacional,Ezeiza,Buenos Aires,São Paulo,,271,288,3,0.941
2020,8,Ezeiza - Ushuaia,cabotaje,Ezeiza,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",267,782,5,0.3414
2020,8,Madrid - Ezeiza,internacional,Madrid,,Ezeiza,Buenos Aires,553,1588,5,0.3482
2020,8,Mendoza - Ezeiza,cabotaje,Mendoza,Mendoza,Ezeiza,Buenos Aires,34,85,1,0.4
2020,8,Miami - Ezeiza,internacional,Miami,,Ezeiza,Buenos Aires,188,272,1,0.6912
2020,8,Panamá - Ezeiza,internacional,Panamá,,Ezeiza,Buenos Aires,65,154,1,0.4221
2020,8,París - Ezeiza,internacional,París,,Ezeiza,Buenos Aires,485,1104,4,0.4393
2020,8,Resistencia - Ezeiza,cabotaje,Resistencia,Chaco,Ezeiza,Buenos Aires,241,480,8,0.5021
2020,8,Río Gallegos - Ezeiza,cabotaje,Río Gallegos,Santa Cruz,Ezeiza,Buenos Aires,1,85,1,0.0118
2020,8,Río Grande - El Palomar,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",El Palomar,Buenos Aires,61,279,3,0.2186
2020,8,Santiago - Ezeiza,internacional,Santiago,,Ezeiza,Buenos Aires,186,192,2,0.9688
2020,8,São Paulo - Ezeiza,internacional,São Paulo,,Ezeiza,Buenos Aires,264,362,3,0.7293
2020,8,Ushuaia - El Palomar,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",El Palomar,Buenos Aires,16,186,1,0.086
2020,8,Ushuaia - Ezeiza,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,137,391,3,0.3504
2020,9,Amsterdam - Ezeiza,internacional,Amsterdam,,Ezeiza,Buenos Aires,574,2220,6,0.2586
2020,9,Asunción - Ezeiza,internacional,Asunción,,Ezeiza,Buenos Aires,251,486,4,0.5165
2020,9,Barcelona - Ezeiza,internacional,Barcelona,,Ezeiza,Buenos Aires,95,314,1,0.3025
2020,9,Bogotá - Ezeiza,internacional,Bogotá,,Ezeiza,Buenos Aires,80,188,1,0.4255
2020,9,Cancún - Ezeiza,internacional,Cancún,,Ezeiza,Buenos Aires,140,272,1,0.5147
2020,9,Comodoro Rivadavia - El Calafate,cabotaje,Comodoro Rivadavia,Chubut,El Calafate,Santa Cruz,94,180,2,0.5222
2020,9,Córdoba - Ezeiza,cabotaje,Córdoba,Córdoba,Ezeiza,Buenos Aires,71,280,3,0.2536
2020,9,Córdoba - Resistencia,cabotaje,Córdoba,Córdoba,Resistencia,Chaco,138,288,3,0.4792
2020,9,El Palomar - Ushuaia,cabotaje,El Palomar,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",38,93,1,0.4086
2020,9,Ezeiza - Amsterdam,internacional,Ezeiza,Buenos Aires,Amsterdam,,1814,2745,8,0.6608
2020,9,Ezeiza - Asunción,internacional,Ezeiza,Buenos Aires,Asunción,,369,702,5,0.5256
2020,9,Ezeiza - Barcelona,internacional,Ezeiza,Buenos Aires,Barcelona,,118,314,1,0.3758
2020,9,Ezeiza - Comodoro Rivadavia,cabotaje,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,60,85,1,0.7059
2020,9,Ezeiza - Córdoba,cabotaje,Ezeiza,Buenos Aires,Córdoba,Córdoba,95,240,3,0.3958
2020,9,Ezeiza - El Calafate,cabotaje,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,66,133,2,0.4962
2020,9,Ezeiza - La Paz,internacional,Ezeiza,Buenos Aires,La Paz,,40,112,1,0.3571
2020,9,Ezeiza - Lima,internacional,Ezeiza,Buenos Aires,Lima,,217,340,2,0.6382
2020,9,Ezeiza - Madrid,internacional,Ezeiza,Buenos Aires,Madrid,,2677,3514,11,0.7618
2020,9,Ezeiza - Miami,internacional,Ezeiza,Buenos Aires,Miami,,1643,1897,7,0.8661
2020,9,Ezeiza - Neuquén,cabotaje,Ezeiza,Buenos Aires,Neuquén,Neuquén,24,48,1,0.5
2020,9,Ezeiza - Nueva York,internacional,Ezeiza,Buenos Aires,Nueva York,,250,267,1,0.9363
2020,9,Ezeiza - Panamá,internacional,Ezeiza,Buenos Aires,Panamá,,123,154,1,0.7987
2020,9,Ezeiza - París,internacional,Ezeiza,Buenos Aires,París,,1335,2220,8,0.6014
2020,9,Ezeiza - Resistencia,cabotaje,Ezeiza,Buenos Aires,Resistencia,Chaco,15,48,1,0.3125
2020,9,Ezeiza - Río Grande,cabotaje,Ezeiza,Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",98,277,3,0.3538
2020,9,Ezeiza - San Salvador de Jujuy,cabotaje,Ezeiza,Buenos Aires,San Salvador de Jujuy,Jujuy,48,181,3,0.2652
2020,9,Ezeiza - Santiago,internacional,Ezeiza,Buenos Aires,Santiago,,658,808,5,0.8144
2020,9,Ezeiza - São Paulo,internacional,Ezeiza,Buenos Aires,São Paulo,,1333,1506,10,0.8851
2020,9,Ezeiza - Ushuaia,cabotaje,Ezeiza,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",210,303,3,0.6931
2020,9,Frankfurt Am Main - Ezeiza,internacional,Frankfurt Am Main,,Ezeiza,Buenos Aires,143,280,1,0.5107
2020,9,La Paz - Ezeiza,internacional,La Paz,,Ezeiza,Buenos Aires,40,112,1,0.3571
2020,9,Lima - Ezeiza,internacional,Lima,,Ezeiza,Buenos Aires,175,340,2,0.5147
2020,9,Londres - Ezeiza,internacional,Londres,,Ezeiza,Buenos Aires,20,214,1,0.0935
2020,9,Madrid - Ezeiza,internacional,Madrid,,Ezeiza,Buenos Aires,492,1230,4,0.4
2020,9,Miami - Ezeiza,internacional,Miami,,Ezeiza,Buenos Aires,1723,2756,10,0.6252
2020,9,Panamá - Ezeiza,internacional,Panamá,,Ezeiza,Buenos Aires,136,308,2,0.4416
2020,9,París - Ezeiza,internacional,París,,Ezeiza,Buenos Aires,838,2224,8,0.3768
2020,9,Resistencia - Córdoba,cabotaje,Resistencia,Chaco,Córdoba,Córdoba,4,96,1,0.0417
2020,9,Resistencia - Ezeiza,cabotaje,Resistencia,Chaco,Ezeiza,Buenos Aires,95,144,3,0.6597
2020,9,Río Gallegos - Ezeiza,cabotaje,Río Gallegos,Santa Cruz,Ezeiza,Buenos Aires,11,48,1,0.2292
2020,9,Río Grande - Ezeiza,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,39,96,2,0.4062
2020,9,Salta - Ezeiza,cabotaje,Salta,Salta,Ezeiza,Buenos Aires,2,85,1,0.0235
2020,9,San Salvador de Jujuy - Resistencia,cabotaje,San Salvador de Jujuy,Jujuy,Resistencia,Chaco,12,48,1,0.25
2020,9,Santa Cruz de la Sierra - Ezeiza,internacional,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,203,225,1,0.9022
2020,9,Santiago - Ezeiza,internacional,Santiago,,Ezeiza,Buenos Aires,389,696,4,0.5589
2020,9,São Paulo - Ezeiza,internacional,São Paulo,,Ezeiza,Buenos Aires,538,850,5,0.6329
2020,9,Trelew - Comodoro Rivadavia,cabotaje,Trelew,Chubut,Comodoro Rivadavia,Chubut,25,95,1,0.2632
2020,9,Ushuaia - El Palomar,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",El Palomar,Buenos Aires,4,93,1,0.043
2020,9,Ushuaia - Ezeiza,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,80,85,1,0.9412
2020,10,Amsterdam - Ezeiza,internacional,Amsterdam,,Ezeiza,Buenos Aires,521,2172,7,0.2399
2020,10,Asunción - Ezeiza,internacional,Asunción,,Ezeiza,Buenos Aires,289,486,4,0.5947
2020,10,Bahía Blanca - Ezeiza,cabotaje,Bahía Blanca,Buenos Aires,Ezeiza,Buenos Aires,64,144,2,0.4444
2020,10,Barcelona - Ezeiza,internacional,Barcelona,,Ezeiza,Buenos Aires,280,628,2,0.4459
2020,10,Bogotá - Ezeiza,internacional,Bogotá,,Ezeiza,Buenos Aires,32,120,1,0.2667
2020,10,Cochabamba - Ezeiza,internacional,Cochabamba,,Ezeiza,Buenos Aires,391,472,2,0.8284
2020,10,Comodoro Rivadavia - Ezeiza,cabotaje,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,227,255,2,0.8902
2020,10,Comodoro Rivadavia - Neuquén,cabotaje,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,5,48,1,0.1042
2020,10,Córdoba - Ezeiza,cabotaje,Córdoba,Córdoba,Ezeiza,Buenos Aires,487,675,7,0.7215
2020,10,Córdoba - Resistencia,cabotaje,Córdoba,Córdoba,Resistencia,Chaco,195,384,4,0.5078
2020,10,Córdoba - Santa Fe,cabotaje,Córdoba,Córdoba,Santa Fe,Santa Fe,40,96,1,0.4167
2020,10,El Calafate - Ezeiza,cabotaje,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,40,48,1,0.8333
2020,10,Ezeiza - Amsterdam,internacional,Ezeiza,Buenos Aires,Amsterdam,,623,1470,5,0.4238
2020,10,Ezeiza - Asunción,internacional,Ezeiza,Buenos Aires,Asunción,,325,606,4,0.5363
2020,10,Ezeiza - Bahía Blanca,cabotaje,Ezeiza,Buenos Aires,Bahía Blanca,Buenos Aires,53,144,2,0.3681
2020,10,Ezeiza - Barcelona,internacional,Ezeiza,Buenos Aires,Barcelona,,281,942,3,0.2983
2020,10,Ezeiza - Bogotá,internacional,Ezeiza,Buenos Aires,Bogotá,,104,120,1,0.8667
2020,10,Ezeiza - Cochabamba,internacional,Ezeiza,Buenos Aires,Cochabamba,,184,236,1,0.7797
2020,10,Ezeiza - Comodoro Rivadavia,cabotaje,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,310,436,3,0.711
2020,10,Ezeiza - Corrientes,cabotaje,Ezeiza,Buenos Aires,Corrientes,Corrientes,31,64,1,0.4844
2020,10,Ezeiza - Córdoba,cabotaje,Ezeiza,Buenos Aires,Córdoba,Córdoba,627,1164,12,0.5387
2020,10,Ezeiza - El Calafate,cabotaje,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,91,144,2,0.6319
2020,10,Ezeiza - Frankfurt Am Main,internacional,Ezeiza,Buenos Aires,Frankfurt Am Main,,219,753,2,0.2908
2020,10,Ezeiza - Houston,internacional,Ezeiza,Buenos Aires,Houston,,549,1155,6,0.4753
2020,10,Ezeiza - La Rioja,cabotaje,Ezeiza,Buenos Aires,La Rioja,La Rioja,9,48,1,0.1875
2020,10,Ezeiza - Lima,internacional,Ezeiza,Buenos Aires,Lima,,292,340,2,0.8588
2020,10,Ezeiza - Londres,internacional,Ezeiza,Buenos Aires,Londres,,489,1288,6,0.3797
2020,10,Ezeiza - Madrid,internacional,Ezeiza,Buenos Aires,Madrid,,2179,3225,10,0.6757
2020,10,Ezeiza - Mar del Plata,cabotaje,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,52,192,2,0.2708
2020,10,Ezeiza - Mendoza,cabotaje,Ezeiza,Buenos Aires,Mendoza,Mendoza,779,1262,9,0.6173
2020,10,Ezeiza - Miami,internacional,Ezeiza,Buenos Aires,Miami,,7336,9941,37,0.738
2020,10,Ezeiza - Montevideo,internacional,Ezeiza,Buenos Aires,Montevideo,,187,266,2,0.703
2020,10,Ezeiza - México Df,internacional,Ezeiza,Buenos Aires,México Df,,1371,2192,8,0.6255
2020,10,Ezeiza - Neuquén,cabotaje,Ezeiza,Buenos Aires,Neuquén,Neuquén,262,590,6,0.4441
2020,10,Ezeiza - Nueva York,internacional,Ezeiza,Buenos Aires,Nueva York,,255,272,1,0.9375
2020,10,Ezeiza - Panamá,internacional,Ezeiza,Buenos Aires,Panamá,,1573,1694,11,0.9286
2020,10,Ezeiza - París,internacional,Ezeiza,Buenos Aires,París,,678,2248,8,0.3016
2020,10,Ezeiza - Posadas,cabotaje,Ezeiza,Buenos Aires,Posadas,Misiones,199,362,4,0.5497
2020,10,Ezeiza - Puerto Iguazú,cabotaje,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,85,218,2,0.3899
2020,10,Ezeiza - Resistencia,cabotaje,Ezeiza,Buenos Aires,Resistencia,Chaco,73,96,1,0.7604
2020,10,Ezeiza - Río Grande,cabotaje,Ezeiza,Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",126,240,3,0.525
2020,10,Ezeiza - Salta,cabotaje,Ezeiza,Buenos Aires,Salta,Salta,399,488,4,0.8176
2020,10,Ezeiza - San Carlos de Bariloche,cabotaje,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,250,340,2,0.7353
2020,10,Ezeiza - San Juan,cabotaje,Ezeiza,Buenos Aires,San Juan,San Juan,40,96,1,0.4167
2020,10,Ezeiza - San Luis,cabotaje,Ezeiza,Buenos Aires,San Luis,San Luis,13,96,1,0.1354
2020,10,Ezeiza - San Miguel de Tucumán,cabotaje,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,447,585,5,0.7641
2020,10,Ezeiza - San Salvador de Jujuy,cabotaje,Ezeiza,Buenos Aires,San Salvador de Jujuy,Jujuy,159,303,3,0.5248
2020,10,Ezeiza - Santa Cruz de la Sierra,internacional,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,958,1147,5,0.8352
2020,10,Ezeiza - Santiago,internacional,Ezeiza,Buenos Aires,Santiago,,1482,2648,19,0.5597
2020,10,Ezeiza - Santiago del Estero,cabotaje,Ezeiza,Buenos Aires,Santiago del Estero,Santiago del Estero,119,192,3,0.6198
2020,10,Ezeiza - São Paulo,internacional,Ezeiza,Buenos Aires,São Paulo,,2753,3899,22,0.7061
2020,10,Ezeiza - Trelew,cabotaje,Ezeiza,Buenos Aires,Trelew,Chubut,103,192,3,0.5365
2020,10,Ezeiza - Ushuaia,cabotaje,Ezeiza,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",358,606,5,0.5908
2020,10,Houston - Ezeiza,internacional,Houston,,Ezeiza,Buenos Aires,185,852,5,0.2171
2020,10,Lima - Ezeiza,internacional,Lima,,Ezeiza,Buenos Aires,150,170,1,0.8824
2020,10,Londres - Ezeiza,internacional,Londres,,Ezeiza,Buenos Aires,381,1502,7,0.2537
2020,10,Madrid - Ezeiza,internacional,Madrid,,Ezeiza,Buenos Aires,2048,3725,11,0.5498
2020,10,Manta - Ezeiza,internacional,Manta,,Ezeiza,Buenos Aires,41,170,1,0.2412
2020,10,Mar del Plata - Ezeiza,cabotaje,Mar del Plata,Buenos Aires,Ezeiza,Buenos Aires,33,96,2,0.3438
2020,10,Mendoza - Ezeiza,cabotaje,Mendoza,Mendoza,Ezeiza,Buenos Aires,425,760,9,0.5592
2020,10,Miami - Ezeiza,internacional,Miami,,Ezeiza,Buenos Aires,4005,9208,34,0.4349
2020,10,Montevideo - Ezeiza,internacional,Montevideo,,Ezeiza,Buenos Aires,49,96,1,0.5104
2020,10,México Df - Ezeiza,internacional,México Df,,Ezeiza,Buenos Aires,135,548,2,0.2464
2020,10,Neuquén - Ezeiza,cabotaje,Neuquén,Neuquén,Ezeiza,Buenos Aires,342,526,6,0.6502
2020,10,Neuquén - Río Gallegos,cabotaje,Neuquén,Neuquén,Río Gallegos,Santa Cruz,5,48,1,0.1042
2020,10,Nueva York - Ezeiza,internacional,Nueva York,,Ezeiza,Buenos Aires,101,272,1,0.3713
2020,10,Panamá - Ezeiza,internacional,Panamá,,Ezeiza,Buenos Aires,828,1386,9,0.5974
2020,10,París - Ezeiza,internacional,París,,Ezeiza,Buenos Aires,594,1384,5,0.4292
2020,10,Posadas - Ezeiza,cabotaje,Posadas,Misiones,Ezeiza,Buenos Aires,98,277,5,0.3538
2020,10,Puerto Iguazú - Ezeiza,cabotaje,Puerto Iguazú,Misiones,Ezeiza,Buenos Aires,70,133,2,0.5263
2020,10,Puerto Iguazú - Resistencia,cabotaje,Puerto Iguazú,Misiones,Resistencia,Chaco,40,170,1,0.2353
2020,10,Puerto Madryn - El Calafate,cabotaje,Puerto Madryn,Chubut,El Calafate,Santa Cruz,51,189,1,0.2698
2020,10,Resistencia - Ezeiza,cabotaje,Resistencia,Chaco,Ezeiza,Buenos Aires,323,373,6,0.866
2020,10,Río Gallegos - Ezeiza,cabotaje,Río Gallegos,Santa Cruz,Ezeiza,Buenos Aires,24,96,1,0.25
2020,10,Río Grande - Ezeiza,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,91,144,3,0.6319
2020,10,Salta - Ezeiza,cabotaje,Salta,Salta,Ezeiza,Buenos Aires,309,457,4,0.6761
2020,10,San Carlos de Bariloche - Ezeiza,cabotaje,San Carlos de Bariloche,Río Negro,Ezeiza,Buenos Aires,133,255,2,0.5216
2020,10,San Juan - Ezeiza,cabotaje,San Juan,San Juan,Ezeiza,Buenos Aires,24,48,1,0.5
2020,10,San Juan - Puerto Madryn,cabotaje,San Juan,San Juan,Puerto Madryn,Chubut,14,95,1,0.1474
2020,10,San Luis - Ezeiza,cabotaje,San Luis,San Luis,Ezeiza,Buenos Aires,10,48,1,0.2083
2020,10,San Miguel de Tucumán - Ezeiza,cabotaje,San Miguel de Tucumán,Tucumán,Ezeiza,Buenos Aires,409,569,6,0.7188
2020,10,San Salvador de Jujuy - El Palomar,cabotaje,San Salvador de Jujuy,Jujuy,El Palomar,Buenos Aires,29,95,1,0.3053
2020,10,San Salvador de Jujuy - Ezeiza,cabotaje,San Salvador de Jujuy,Jujuy,Ezeiza,Buenos Aires,91,170,1,0.5353
2020,10,Santa Cruz de la Sierra - Ezeiza,internacional,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,580,922,4,0.6291
2020,10,Santa Fe - Ezeiza,cabotaje,Santa Fe,Santa Fe,Ezeiza,Buenos Aires,5,48,1,0.1042
2020,10,Santiago - Ezeiza,internacional,Santiago,,Ezeiza,Buenos Aires,641,1368,11,0.4686
2020,10,Santiago del Estero - Ezeiza,cabotaje,Santiago del Estero,Santiago del Estero,Ezeiza,Buenos Aires,88,192,3,0.4583
2020,10,São Paulo - Ezeiza,internacional,São Paulo,,Ezeiza,Buenos Aires,1271,3046,17,0.4173
2020,10,Trelew - Ezeiza,cabotaje,Trelew,Chubut,Ezeiza,Buenos Aires,114,144,3,0.7917
2020,10,Ushuaia - Ezeiza,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,261,351,3,0.7436
2020,11,Amsterdam - Ezeiza,internacional,Amsterdam,,Ezeiza,Buenos Aires,1218,4838,12,0.2518
2020,11,Asunción - Ezeiza,internacional,Asunción,,Ezeiza,Buenos Aires,1353,1728,15,0.783
2020,11,Auckland - Ezeiza,internacional,Auckland,,Ezeiza,Buenos Aires,404,1088,4,0.3713
2020,11,Bahía Blanca - Ezeiza,cabotaje,Bahía Blanca,Buenos Aires,Ezeiza,Buenos Aires,516,1056,16,0.4886
2020,11,Bahía Blanca - Mar del Plata,cabotaje,Bahía Blanca,Buenos Aires,Mar del Plata,Buenos Aires,34,96,1,0.3542
2020,11,Bahía Blanca - Trelew,cabotaje,Bahía Blanca,Buenos Aires,Trelew,Chubut,40,85,1,0.4706
2020,11,Barcelona - Ezeiza,internacional,Barcelona,,Ezeiza,Buenos Aires,683,942,3,0.7251
2020,11,Bogotá - Ezeiza,internacional,Bogotá,,Ezeiza,Buenos Aires,479,1055,5,0.454
2020,11,Ciudad de Buenos Aires - Corrientes,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,22,48,1,0.4583
2020,11,Cochabamba - Ezeiza,internacional,Cochabamba,,Ezeiza,Buenos Aires,450,567,3,0.7937
2020,11,Comodoro Rivadavia - Ezeiza,cabotaje,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,998,1526,14,0.654
2020,11,Comodoro Rivadavia - Neuquén,cabotaje,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,185,388,3,0.4768
2020,11,Comodoro Rivadavia - Río Gallegos,cabotaje,Comodoro Rivadavia,Chubut,Río Gallegos,Santa Cruz,4,75,3,0.0533
2020,11,Comodoro Rivadavia - Trelew,cabotaje,Comodoro Rivadavia,Chubut,Trelew,Chubut,571,1105,7,0.5167
2020,11,Corrientes - Ezeiza,cabotaje,Corrientes,Corrientes,Ezeiza,Buenos Aires,560,912,12,0.614
2020,11,Curitiba - Ezeiza,internacional,Curitiba,,Ezeiza,Buenos Aires,55,96,1,0.5729
2020,11,Córdoba - Ezeiza,cabotaje,Córdoba,Córdoba,Ezeiza,Buenos Aires,5639,7068,49,0.7978
2020,11,Córdoba - Mendoza,cabotaje,Córdoba,Córdoba,Mendoza,Mendoza,472,1186,9,0.398
2020,11,El Calafate - Ezeiza,cabotaje,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,637,776,5,0.8209
2020,11,Esquel - Ezeiza,cabotaje,Esquel,Chubut,Ezeiza,Buenos Aires,73,137,1,0.5328
2020,11,Ezeiza - Amsterdam,internacional,Ezeiza,Buenos Aires,Amsterdam,,801,5229,13,0.1532
2020,11,Ezeiza - Asunción,internacional,Ezeiza,Buenos Aires,Asunción,,1413,1874,17,0.754
2020,11,Ezeiza - Bahía Blanca,cabotaje,Ezeiza,Buenos Aires,Bahía Blanca,Buenos Aires,120,240,4,0.5
2020,11,Ezeiza - Barcelona,internacional,Ezeiza,Buenos Aires,Barcelona,,478,942,3,0.5074
2020,11,Ezeiza - Bogotá,internacional,Ezeiza,Buenos Aires,Bogotá,,876,935,4,0.9369
2020,11,Ezeiza - Cali,internacional,Ezeiza,Buenos Aires,Cali,,43,120,1,0.3583
2020,11,Ezeiza - Cochabamba,internacional,Ezeiza,Buenos Aires,Cochabamba,,443,567,3,0.7813
2020,11,Ezeiza - Comodoro Rivadavia,cabotaje,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,1867,3141,21,0.5944
2020,11,Ezeiza - Corrientes,cabotaje,Ezeiza,Buenos Aires,Corrientes,Corrientes,597,960,11,0.6219
2020,11,Ezeiza - Curitiba,internacional,Ezeiza,Buenos Aires,Curitiba,,54,96,1,0.5625
2020,11,Ezeiza - Córdoba,cabotaje,Ezeiza,Buenos Aires,Córdoba,Córdoba,5497,7211,45,0.7623
2020,11,Ezeiza - El Calafate,cabotaje,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,581,813,6,0.7146
2020,11,Ezeiza - Esquel,cabotaje,Ezeiza,Buenos Aires,Esquel,Chubut,138,185,2,0.7459
2020,11,Ezeiza - Frankfurt Am Main,internacional,Ezeiza,Buenos Aires,Frankfurt Am Main,,1192,4029,11,0.2959
2020,11,Ezeiza - Houston,internacional,Ezeiza,Buenos Aires,Houston,,1159,3258,13,0.3557
2020,11,Ezeiza - Lima,internacional,Ezeiza,Buenos Aires,Lima,,2060,2868,16,0.7183
2020,11,Ezeiza - Londres,internacional,Ezeiza,Buenos Aires,Londres,,448,1501,7,0.2985
2020,11,Ezeiza - Madrid,internacional,Ezeiza,Buenos Aires,Madrid,,3787,9720,30,0.3896
2020,11,Ezeiza - Mar del Plata,cabotaje,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,933,1584,17,0.589
2020,11,Ezeiza - Mendoza,cabotaje,Ezeiza,Buenos Aires,Mendoza,Mendoza,5134,5798,37,0.8855
2020,11,Ezeiza - Miami,internacional,Ezeiza,Buenos Aires,Miami,,9349,11376,42,0.8218
2020,11,Ezeiza - Montevideo,internacional,Ezeiza,Buenos Aires,Montevideo,,462,870,4,0.531
2020,11,Ezeiza - México Df,internacional,Ezeiza,Buenos Aires,México Df,,2752,4932,18,0.558
2020,11,Ezeiza - Neuquén,cabotaje,Ezeiza,Buenos Aires,Neuquén,Neuquén,2679,3815,24,0.7022
2020,11,Ezeiza - Panamá,internacional,Ezeiza,Buenos Aires,Panamá,,1380,1540,10,0.8961
2020,11,Ezeiza - Paraná,cabotaje,Ezeiza,Buenos Aires,Paraná,Entre Ríos,94,288,3,0.3264
2020,11,Ezeiza - París,internacional,Ezeiza,Buenos Aires,París,,420,1996,7,0.2104
2020,11,Ezeiza - Porto Alegre,internacional,Ezeiza,Buenos Aires,Porto Alegre,,54,96,1,0.5625
2020,11,Ezeiza - Posadas,cabotaje,Ezeiza,Buenos Aires,Posadas,Misiones,1207,1370,14,0.881
2020,11,Ezeiza - Puerto Iguazú,cabotaje,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,138,266,2,0.5188
2020,11,Ezeiza - Resistencia,cabotaje,Ezeiza,Buenos Aires,Resistencia,Chaco,1744,2437,20,0.7156
2020,11,Ezeiza - Rosario,cabotaje,Ezeiza,Buenos Aires,Rosario,Santa Fe,23,144,2,0.1597
2020,11,Ezeiza - Río Gallegos,cabotaje,Ezeiza,Buenos Aires,Río Gallegos,Santa Cruz,766,1050,6,0.7295
2020,11,Ezeiza - Río Grande,cabotaje,Ezeiza,Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",490,1039,8,0.4716
2020,11,Ezeiza - Río de Janeiro,internacional,Ezeiza,Buenos Aires,Río de Janeiro,,620,842,8,0.7363
2020,11,Ezeiza - Salta,cabotaje,Ezeiza,Buenos Aires,Salta,Salta,3316,3785,27,0.8761
2020,11,Ezeiza - San Carlos de Bariloche,cabotaje,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,1357,1833,12,0.7403
2020,11,Ezeiza - San Fernando del Valle de Catamarca,cabotaje,Ezeiza,Buenos Aires,San Fernando del Valle de Catamarca,Catamarca,256,624,7,0.4103
2020,11,Ezeiza - San Luis,cabotaje,Ezeiza,Buenos Aires,San Luis,San Luis,343,720,8,0.4764
2020,11,Ezeiza - San Miguel de Tucumán,cabotaje,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,2805,3448,29,0.8135
2020,11,Ezeiza - San Rafael,cabotaje,Ezeiza,Buenos Aires,San Rafael,Mendoza,204,288,3,0.7083
2020,11,Ezeiza - San Salvador de Jujuy,cabotaje,Ezeiza,Buenos Aires,San Salvador de Jujuy,Jujuy,1549,2019,15,0.7672
2020,11,Ezeiza - Santa Cruz de la Sierra,internacional,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,2329,2675,18,0.8707
2020,11,Ezeiza - Santa Fe,cabotaje,Ezeiza,Buenos Aires,Santa Fe,Santa Fe,248,826,9,0.3002
