anio,mes,ruta,clasificacion_vuelo,aerolinea,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2017,8,Ciudad de Buenos Aires - Río de Janeiro,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río de Janeiro,,168,174,1,0.9655
2017,8,Ciudad de Buenos Aires - Salta,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,20207,28646,169,0.7054
2017,8,Ciudad de Buenos Aires - Salta,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,3104,4291,27,0.7234
2017,8,Ciudad de Buenos Aires - Salta,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,11391,16133,96,0.7061
2017,8,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,28215,37191,235,0.7587
2017,8,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,7410,8892,62,0.8333
2017,8,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,30038,37711,230,0.7965
2017,8,Ciudad de Buenos Aires - San Fernando del Valle de Catamarca,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Fernando del Valle de Catamarca,Catamarca,2383,3695,35,0.6449
2017,8,Ciudad de Buenos Aires - San Juan,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Juan,San Juan,7466,11068,84,0.6746
2017,8,Ciudad de Buenos Aires - San Juan,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Juan,San Juan,1349,3276,21,0.4118
2017,8,Ciudad de Buenos Aires - San Luis,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Luis,San Luis,3973,5040,54,0.7883
2017,8,Ciudad de Buenos Aires - San Martín de los Andes,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Martín de los Andes,Neuquén,8826,10965,65,0.8049
2017,8,Ciudad de Buenos Aires - San Miguel de Tucumán,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Miguel de Tucumán,Tucumán,80,96,2,0.8333
2017,8,Ciudad de Buenos Aires - San Rafael,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Rafael,Mendoza,2750,3696,39,0.744
2017,8,Ciudad de Buenos Aires - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Salvador de Jujuy,Jujuy,8964,11236,106,0.7978
2017,8,Ciudad de Buenos Aires - San Salvador de Jujuy,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Salvador de Jujuy,Jujuy,79,83,1,0.9518
2017,8,Ciudad de Buenos Aires - Santa Cruz de la Sierra,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Cruz de la Sierra,,3289,6038,39,0.5447
2017,8,Ciudad de Buenos Aires - Santa Fe,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Fe,Santa Fe,28,48,1,0.5833
2017,8,Ciudad de Buenos Aires - Santa Rosa,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Rosa,La Pampa,1909,2400,27,0.7954
2017,8,Ciudad de Buenos Aires - Santiago,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,20113,26054,155,0.772
2017,8,Ciudad de Buenos Aires - Santiago,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,16350,21592,117,0.7572
2017,8,Ciudad de Buenos Aires - Santiago del Estero,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago del Estero,Santiago del Estero,4856,5746,57,0.8451
2017,8,Ciudad de Buenos Aires - São Paulo,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,13922,18422,109,0.7557
2017,8,Ciudad de Buenos Aires - São Paulo,internacional,Gol Transportes Aéreos,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,12515,16257,90,0.7698
2017,8,Ciudad de Buenos Aires - São Paulo,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,25310,28786,151,0.8792
2017,8,Ciudad de Buenos Aires - Trelew,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trelew,Chubut,12073,15743,108,0.7669
2017,8,Ciudad de Buenos Aires - Ushuaia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",16060,18485,124,0.8688
2017,8,Ciudad de Buenos Aires - Ushuaia,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",5702,8402,50,0.6786
2017,8,Ciudad de Buenos Aires - Viedma,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Viedma,Río Negro,1045,1728,19,0.6047
2017,8,Cochabamba - Ezeiza,internacional,Boliviana de Aviación,Cochabamba,,Ezeiza,Buenos Aires,478,595,5,0.8034
2017,8,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,16806,21364,173,0.7867
2017,8,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,LATAM,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3054,3780,23,0.8079
2017,8,Comodoro Rivadavia - Córdoba,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Córdoba,Córdoba,2641,2976,31,0.8874
2017,8,Comodoro Rivadavia - Ezeiza,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,131,133,2,0.985
2017,8,Comodoro Rivadavia - Neuquén,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,2034,2928,31,0.6947
2017,8,Comodoro Rivadavia - Río Gallegos,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Río Gallegos,Santa Cruz,550,672,7,0.8185
2017,8,Comodoro Rivadavia - Río Gallegos,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Río Gallegos,Santa Cruz,133,352,10,0.3778
2017,8,Comodoro Rivadavia - Trelew,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Trelew,Chubut,549,1632,17,0.3364
2017,8,Corrientes - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4751,5332,56,0.891
2017,8,Corrientes - Córdoba,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Córdoba,Córdoba,40,48,1,0.8333
2017,8,Corrientes - Ezeiza,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Ezeiza,Buenos Aires,47,48,1,0.9792
2017,8,Curitiba - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Curitiba,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2602,2921,30,0.8908
2017,8,Córdoba - Asunción,internacional,Air Europa,Córdoba,Córdoba,Asunción,,2413,5382,18,0.4483
2017,8,Córdoba - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,26717,37837,270,0.7061
2017,8,Córdoba - Ciudad de Buenos Aires,cabotaje,Andes Líneas Aéreas,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4435,7071,45,0.6272
2017,8,Córdoba - Ciudad de Buenos Aires,cabotaje,LATAM,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,19909,23805,143,0.8363
2017,8,Córdoba - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Comodoro Rivadavia,Chubut,2718,2976,31,0.9133
2017,8,Córdoba - Corrientes,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Corrientes,Corrientes,77,96,1,0.8021
2017,8,Córdoba - Ezeiza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ezeiza,Buenos Aires,7296,9161,96,0.7964
2017,8,Córdoba - Lima,internacional,LATAM,Córdoba,Córdoba,Lima,,5403,6820,31,0.7922
2017,8,Córdoba - Manaus,internacional,Andes Líneas Aéreas,Córdoba,Córdoba,Manaus,,94,189,1,0.4974
2017,8,Córdoba - Mendoza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Mendoza,Mendoza,4869,6000,63,0.8115
2017,8,Córdoba - Mendoza,cabotaje,Andes Líneas Aéreas,Córdoba,Córdoba,Mendoza,Mendoza,422,651,5,0.6482
2017,8,Córdoba - Montevideo,internacional,Amaszonas,Córdoba,Córdoba,Montevideo,,20,50,1,0.4
2017,8,Córdoba - Neuquén,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Neuquén,Neuquén,2419,2832,30,0.8542
2017,8,Córdoba - Panamá,internacional,Copa Airlines,Córdoba,Córdoba,Panamá,,4349,4774,31,0.911
2017,8,Córdoba - Porto Seguro,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Porto Seguro,,528,640,5,0.825
2017,8,Córdoba - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Puerto Iguazú,Misiones,1750,2112,22,0.8286
2017,8,Córdoba - Resistencia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Resistencia,Chaco,1661,2064,22,0.8047
2017,8,Córdoba - Rio Hondo,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Rio Hondo,Santiago del Estero,1666,2640,29,0.6311
2017,8,Córdoba - Rosario,cabotaje,LATAM,Córdoba,Córdoba,Rosario,Santa Fe,76,174,1,0.4368
2017,8,Córdoba - Río de Janeiro,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,Río de Janeiro,,3427,4695,26,0.7299
2017,8,Córdoba - Salta,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Salta,Salta,3523,4157,31,0.8475
2017,8,Córdoba - Salvador,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Salvador,,525,680,4,0.7721
2017,8,Córdoba - Salvador,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,Salvador,,443,717,4,0.6179
2017,8,Córdoba - Samana,internacional,Andes Líneas Aéreas,Córdoba,Córdoba,Samana,,400,567,3,0.7055
2017,8,Córdoba - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Carlos de Bariloche,Río Negro,2698,4218,38,0.6396
2017,8,Córdoba - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Salvador de Jujuy,Jujuy,1788,2208,24,0.8098
2017,8,Córdoba - Santa Cruz de la Sierra,internacional,Amaszonas,Córdoba,Córdoba,Santa Cruz de la Sierra,,38,50,1,0.76
2017,8,Córdoba - Santiago,internacional,LATAM,Córdoba,Córdoba,Santiago,,10930,11842,57,0.923
2017,8,Córdoba - Santiago,internacional,Sky Airline,Córdoba,Córdoba,Santiago,,3767,4836,31,0.7789
2017,8,Córdoba - São Paulo,internacional,LATAM,Córdoba,Córdoba,São Paulo,,5170,6204,32,0.8333
2017,8,Córdoba - Ushuaia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3029,3963,30,0.7643
2017,8,Dallas - Ezeiza,internacional,American Airlines,Dallas,,Ezeiza,Buenos Aires,486,534,2,0.9101
2017,8,Dallas-Fort Worth - Ezeiza,internacional,American Airlines,Dallas-Fort Worth,,Ezeiza,Buenos Aires,6444,8073,29,0.7982
2017,8,Dallas-Fort Worth - Ezeiza,internacional,Delta Air Lines,Dallas-Fort Worth,,Ezeiza,Buenos Aires,203,246,1,0.8252
2017,8,El Calafate - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,9053,12029,73,0.7526
2017,8,El Calafate - Ezeiza,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,136,170,1,0.8
2017,8,El Calafate - Río Gallegos,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Río Gallegos,Santa Cruz,4,38,2,0.1053
2017,8,El Calafate - Ushuaia,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2134,5270,31,0.4049
2017,8,Esquel - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Esquel,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3219,4148,32,0.776
2017,8,Ezeiza - Amsterdam,internacional,KLM,Ezeiza,Buenos Aires,Amsterdam,,8711,9503,23,0.9167
2017,8,Ezeiza - Asunción,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Asunción,,2251,2976,31,0.7564
2017,8,Ezeiza - Asunción,internacional,LATAM,Ezeiza,Buenos Aires,Asunción,,4816,5568,32,0.8649
2017,8,Ezeiza - Atlanta,internacional,Delta Air Lines,Ezeiza,Buenos Aires,Atlanta,,6661,7673,31,0.8681
2017,8,Ezeiza - Auckland,internacional,Air New Zealand,Ezeiza,Buenos Aires,Auckland,,2513,3926,13,0.6401
2017,8,Ezeiza - Bahía Blanca,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Bahía Blanca,Buenos Aires,31,192,2,0.1615
2017,8,Ezeiza - Barcelona,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Barcelona,,6072,6332,22,0.9589
2017,8,Ezeiza - Barcelona,internacional,Level,Ezeiza,Buenos Aires,Barcelona,,4178,4396,14,0.9504
2017,8,Ezeiza - Belo Horizonte,internacional,Azul Linhas Aereas Brasileiras,Ezeiza,Buenos Aires,Belo Horizonte,,6308,7198,61,0.8764
2017,8,Ezeiza - Belo Horizonte,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Belo Horizonte,,200,540,3,0.3704
2017,8,Ezeiza - Bogotá,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Bogotá,,2917,4616,17,0.6319
2017,8,Ezeiza - Bogotá,internacional,Avianca,Ezeiza,Buenos Aires,Bogotá,,5985,7822,31,0.7651
2017,8,Ezeiza - Bogotá,internacional,LATAM,Ezeiza,Buenos Aires,Bogotá,,4695,6851,31,0.6853
2017,8,Ezeiza - Brasilia,internacional,LATAM,Ezeiza,Buenos Aires,Brasilia,,5002,5578,31,0.8967
2017,8,Ezeiza - Cancún,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Cancún,,4775,5739,20,0.832
2017,8,Ezeiza - Cayo Coco,internacional,Cubana de Aviación,Ezeiza,Buenos Aires,Cayo Coco,,619,868,3,0.7131
2017,8,Ezeiza - Chicago,internacional,United Airlines,Ezeiza,Buenos Aires,Chicago,,135,267,1,0.5056
2017,8,Ezeiza - Cochabamba,internacional,Boliviana de Aviación,Ezeiza,Buenos Aires,Cochabamba,,600,851,7,0.7051
2017,8,Ezeiza - Córdoba,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Córdoba,Córdoba,4245,5760,62,0.737
2017,8,Ezeiza - Dallas-Fort Worth,internacional,American Airlines,Ezeiza,Buenos Aires,Dallas-Fort Worth,,7131,8490,31,0.8399
2017,8,Ezeiza - El Calafate,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,483,680,4,0.7103
2017,8,Ezeiza - Florianópolis,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Florianópolis,,3203,5241,29,0.6111
2017,8,Ezeiza - Fort Lauderdale,internacional,American Airlines,Ezeiza,Buenos Aires,Fort Lauderdale,,284,310,1,0.9161
2017,8,Ezeiza - Fortaleza,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Fortaleza,,616,735,4,0.8381
2017,8,Ezeiza - Frankfurt Am Main,internacional,Lufthansa,Ezeiza,Buenos Aires,Frankfurt Am Main,,9572,11334,31,0.8445
2017,8,Ezeiza - Houston,internacional,United Airlines,Ezeiza,Buenos Aires,Houston,,5676,7317,27,0.7757
2017,8,Ezeiza - João Pessoa,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,João Pessoa,,622,717,4,0.8675
2017,8,Ezeiza - La Habana,internacional,Cubana de Aviación,Ezeiza,Buenos Aires,La Habana,,230,303,1,0.7591
2017,8,Ezeiza - Lima,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Lima,,3504,5270,31,0.6649
2017,8,Ezeiza - Lima,internacional,Avianca,Ezeiza,Buenos Aires,Lima,,10803,13345,62,0.8095
2017,8,Ezeiza - Lima,internacional,LATAM,Ezeiza,Buenos Aires,Lima,,20846,23326,123,0.8937
2017,8,Ezeiza - Londres,internacional,British Airways,Ezeiza,Buenos Aires,Londres,,7449,8547,31,0.8715
2017,8,Ezeiza - Madrid,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Madrid,,7821,8569,31,0.9127
2017,8,Ezeiza - Madrid,internacional,Air Europa,Ezeiza,Buenos Aires,Madrid,,7987,9238,31,0.8646
2017,8,Ezeiza - Madrid,internacional,Iberia Airlines,Ezeiza,Buenos Aires,Madrid,,18687,21751,62,0.8591
2017,8,Ezeiza - Manaus,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Manaus,,449,726,4,0.6185
2017,8,Ezeiza - Mar del Plata,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,1947,2784,29,0.6994
2017,8,Ezeiza - Mendoza,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Mendoza,Mendoza,3638,5904,62,0.6162
2017,8,Ezeiza - Miami,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Miami,,14490,16835,62,0.8607
2017,8,Ezeiza - Miami,internacional,American Airlines,Ezeiza,Buenos Aires,Miami,,15486,17656,60,0.8771
2017,8,Ezeiza - Miami,internacional,LATAM,Ezeiza,Buenos Aires,Miami,,10095,11050,50,0.9136
2017,8,Ezeiza - Montevideo,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Montevideo,,886,2016,21,0.4395
2017,8,Ezeiza - Montevideo,internacional,Air France,Ezeiza,Buenos Aires,Montevideo,,2312,7047,23,0.3281
2017,8,Ezeiza - Montevideo,internacional,LATAM,Ezeiza,Buenos Aires,Montevideo,,299,342,2,0.8743
2017,8,Ezeiza - México Df,internacional,Aeroméxico,Ezeiza,Buenos Aires,México Df,,7204,8525,31,0.845
2017,8,Ezeiza - Natal,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Natal,,640,735,4,0.8707
2017,8,Ezeiza - Nueva York,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Nueva York,,7089,8416,31,0.8423
2017,8,Ezeiza - Nueva York,internacional,American Airlines,Ezeiza,Buenos Aires,Nueva York,,7140,8147,31,0.8764
2017,8,Ezeiza - Panamá,internacional,Copa Airlines,Ezeiza,Buenos Aires,Panamá,,9053,10472,68,0.8645
2017,8,Ezeiza - París,internacional,Air France,Ezeiza,Buenos Aires,París,,9008,9473,31,0.9509
2017,8,Ezeiza - Pisco,internacional,LATAM,Ezeiza,Buenos Aires,Pisco,,120,144,1,0.8333
2017,8,Ezeiza - Porto Seguro,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Porto Seguro,,578,729,4,0.7929
2017,8,Ezeiza - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,2574,3098,32,0.8309
2017,8,Ezeiza - Punta Cana,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Punta Cana,,3592,4069,15,0.8828
2017,8,Ezeiza - Recife,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Recife,,1226,1611,9,0.761
2017,8,Ezeiza - Recife,internacional,LATAM,Ezeiza,Buenos Aires,Recife,,696,696,4,1.0
2017,8,Ezeiza - Roma,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Roma,,7616,8432,31,0.9032
2017,8,Ezeiza - Roma,internacional,ITA Airways,Ezeiza,Buenos Aires,Roma,,7757,9083,31,0.854
2017,8,Ezeiza - Rosario,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Rosario,Santa Fe,3157,5952,63,0.5304
2017,8,Ezeiza - Río Grande,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2775,3876,30,0.7159
2017,8,Ezeiza - Río de Janeiro,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Río de Janeiro,,6445,8320,62,0.7746
2017,8,Ezeiza - Río de Janeiro,internacional,Azul Linhas Aereas Brasileiras,Ezeiza,Buenos Aires,Río de Janeiro,,108,118,1,0.9153
2017,8,Ezeiza - Río de Janeiro,internacional,Emirates Airline,Ezeiza,Buenos Aires,Río de Janeiro,,8088,10840,31,0.7461
2017,8,Ezeiza - Río de Janeiro,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Río de Janeiro,,9337,12165,68,0.7675
2017,8,Ezeiza - Río de Janeiro,internacional,LATAM,Ezeiza,Buenos Aires,Río de Janeiro,,4840,5394,31,0.8973
2017,8,Ezeiza - Salta,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Salta,Salta,2440,4091,31,0.5964
2017,8,Ezeiza - Salvador,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Salvador,,3842,4590,27,0.837
2017,8,Ezeiza - Salvador,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Salvador,,932,1620,9,0.5753
2017,8,Ezeiza - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,3383,5457,33,0.6199
2017,8,Ezeiza - Santa Cruz de la Sierra,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,329,864,9,0.3808
2017,8,Ezeiza - Santa Cruz de la Sierra,internacional,Boliviana de Aviación,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,4459,5693,31,0.7832
2017,8,Ezeiza - Santa Cruz de la Sierra,internacional,Copa Airlines,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,297,308,2,0.9643
2017,8,Ezeiza - Santiago,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Santiago,,3751,5270,31,0.7118
2017,8,Ezeiza - Santiago,internacional,Air Canada,Ezeiza,Buenos Aires,Santiago,,5569,7748,26,0.7188
2017,8,Ezeiza - Santiago,internacional,KLM,Ezeiza,Buenos Aires,Santiago,,3624,9503,23,0.3814
2017,8,Ezeiza - Santiago,internacional,LATAM,Ezeiza,Buenos Aires,Santiago,,23354,27709,125,0.8428
2017,8,Ezeiza - Santiago,internacional,Sky Airline,Ezeiza,Buenos Aires,Santiago,,9567,12180,78,0.7855
2017,8,Ezeiza - São Paulo,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,São Paulo,,2307,3072,32,0.751
2017,8,Ezeiza - São Paulo,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,São Paulo,,6172,8154,45,0.7569
2017,8,Ezeiza - São Paulo,internacional,LATAM,Ezeiza,Buenos Aires,São Paulo,,5714,7071,32,0.8081
2017,8,Ezeiza - São Paulo,internacional,Qatar Airways,Ezeiza,Buenos Aires,São Paulo,,6428,8432,31,0.7623
2017,8,Ezeiza - São Paulo,internacional,Turkish Airlines,Ezeiza,Buenos Aires,São Paulo,,5080,8376,24,0.6065
2017,8,Ezeiza - Ushuaia,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1307,1949,7,0.6706
2017,8,Florianópolis - Ezeiza,internacional,Aerolíneas Argentinas,Florianópolis,,Ezeiza,Buenos Aires,170,170,1,1.0
2017,8,Florianópolis - Ezeiza,internacional,Azul Linhas Aereas Brasileiras,Florianópolis,,Ezeiza,Buenos Aires,106,118,1,0.8983
2017,8,Florianópolis - Ezeiza,internacional,Gol Transportes Aéreos,Florianópolis,,Ezeiza,Buenos Aires,3812,5397,30,0.7063
2017,8,Formosa - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Formosa,Formosa,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4585,5065,55,0.9052
2017,8,Formosa - Ezeiza,cabotaje,Aerolíneas Argentinas,Formosa,Formosa,Ezeiza,Buenos Aires,95,96,1,0.9896
2017,8,Fortaleza - Ezeiza,internacional,Gol Transportes Aéreos,Fortaleza,,Ezeiza,Buenos Aires,485,540,3,0.8981
